id,url,label,cert
1035802,https://apihmg.sistemasubsolar.com.br/ch/?trck=Jo551Uf8jhBDFr5rimnJvHPgEGv31V6kOeTdVhxE,1,"subject: CN=www.homologacao.sistemasubsolar.com.br 
issuer: C=US,O=Let's Encrypt,CN=R11 
key: key:_RSAPublicKey(2048) 
signature: sha256 
vaildate: 89 
san: *.sistemasubsolar.com.br,www.apihmg.sistemasubsolar.com.br,www.homologacao.sistemasubsolar.com.br 
key:key:_RSAPublicKey(2048) 
signature:sha256"
1035829,https://birdhouse.co.in/wp-content/themes/bluewss/residential/,1,"subject: CN=birdhouse.co.in 
issuer: C=US,O=Google Trust Services,CN=WE1 
key: key:_EllipticCurvePublicKey(256) 
signature: sha256 
vaildate: 90 
san: birdhouse.co.in,*.birdhouse.co.in 
key:key:_EllipticCurvePublicKey(256) 
signature:sha256"
1035862,https://www.ultras-magazine.com/wp-mail/,1,"subject: CN=www.ultras-magazine.com 
issuer: C=US,O=Let's Encrypt,CN=R10 
key: key:_RSAPublicKey(4096) 
signature: sha256 
vaildate: 89 
san: ultras-magazine.com,www.ultras-magazine.com 
key:key:_RSAPublicKey(4096) 
signature:sha256"
1035863,https://surosgb.com/cpsess3147022768/,1,"subject: CN=surosgb.com 
issuer: C=US,O=Let's Encrypt,CN=R10 
key: key:_RSAPublicKey(2048) 
signature: sha256 
vaildate: 89 
san: *.surosgb.com,surosgb.com 
key:key:_RSAPublicKey(2048) 
signature:sha256"
1035917,https://exactaassessoria.com/,1,"subject: CN=exactaassessoria.com 
issuer: C=US,ST=Arizona,L=Scottsdale,O=GoDaddy.com\, Inc.,OU=http://certs.godaddy.com/repository/,CN=Go Daddy Secure Certificate Authority - G2 
key: key:_RSAPublicKey(2048) 
signature: sha256 
vaildate: 365 
san: exactaassessoria.com 
key:key:_RSAPublicKey(2048) 
signature:sha256"
1035936,http://supportunlockingaccount.net/meta-community-standard,1,"subject: CN=supportunlockingaccount.net 
issuer: C=US,O=DigiCert Inc,OU=www.digicert.com,CN=Encryption Everywhere DV TLS CA - G2 
key: key:_RSAPublicKey(2048) 
signature: sha256 
vaildate: 364 
san: supportunlockingaccount.net 
key:key:_RSAPublicKey(2048) 
signature:sha256"
1035938,http://www.posrg.ca/wp-content/ADN,1,"subject: CN=www.posrg.ca 
issuer: C=US,O=Let's Encrypt,CN=R11 
key: key:_RSAPublicKey(2048) 
signature: sha256 
vaildate: 89 
san: mail.posrgca.mywhc.ca,posrg.ca,posrgca.mywhc.ca,www.posrg.ca,www.posrgca.mywhc.ca 
key:key:_RSAPublicKey(2048) 
signature:sha256"
1035977,https://tiptopboatdetail.com/x/red.html,1,"subject: CN=imperva.com 
issuer: C=BE,O=GlobalSign nv-sa,CN=GlobalSign Atlas R3 DV TLS CA 2025 Q1 
key: key:_RSAPublicKey(2048) 
signature: sha256 
vaildate: 180 
san: www.quinnworksinc.com,www.roi-team.us,www.sanity365.com,treasurecast.com,nsuf.org,english-121.com,seapoolresort.com,theswimmingpt.com,www.kaleidoscopebehavioralhealth.com,www.autodiaggroup.com,byronwalkermagicbooks.com,www.frg.org.uk,www.tiptopboatdetail.com,www.renoirtrumpet.com,samaralectures.com,usbnsports.com,invar.me,jeremyhadfield.com,www.unccn.org,www.invar.me,www.bemfg.com,www.lexhamrealty.com,vonm.ca,www.english-121.com,kompacplus.com,finaltouchesdesigns.com,www.meditrans.it,www.bonanzaturf.com,www.propertysoul.com,www.seapoolresort.com,sanity365.com,www.novacommercialinteriors.com,embracecompassion.org,aplusigns.com,www.jeremyhadfield.com,www.theminimalishmama.com,marblelineinc.com,www.aplusigns.com,meditrans.it,www.gulf-royal.com,faithfcc.org,www.joyhairstudio.com,bemfg.com,www.treasurecast.com,www.levycraigfamilylaw.com,www.faithfcc.org,tovcx.com,www.usbnsports.com,www.quebecvisa.ca,www.grupohammer.com,rayleonard.consulting,sancarlosfire.org,www.ministersofjesuschrist.website,www.conversationworks.ca,genesiswarranty.com,levycraigfamilylaw.com,ministersofjesuschrist.website,www.creeksidecab.com,www.nsuf.org,www.finaltouchesdesigns.com,www.entrinsik.com,www.rayleonard.consulting,greymouthtaxis.co.nz,entrinsik.com,www.marblelineinc.com,imperva.com,autodiaggroup.com,lexhamrealty.com,propertysoul.com,gulf-royal.com,opulencecosmetics.com.au,www.mariagorre.com,www.samaralectures.com,poshdigit.com,www.embracecompassion.org,quinnworksinc.com,tiptopboatdetail.com,www.theswimmingpt.com,unccn.org,www.tovcx.com,novacommercialinteriors.com,www.mobilizinghope.com,www.larryslandingct.com,www.poshdigit.com,kaleidoscopebehavioralhealth.com,www.playlandofaiken.com,www.sancarlosfire.org,www.byronwalkermagicbooks.com,www.greymouthtaxis.co.nz,www.kompacplus.com,www.opulencecosmetics.com.au,www.vonm.ca 
key:key:_RSAPublicKey(2048) 
signature:sha256"
1036014,https://sunpasstollsbill.com/,1,"subject: CN=sunpasstollsbill.com 
issuer: C=US,O=Google Trust Services,CN=WE1 
key: key:_EllipticCurvePublicKey(256) 
signature: sha256 
vaildate: 90 
san: sunpasstollsbill.com,*.sunpasstollsbill.com 
key:key:_EllipticCurvePublicKey(256) 
signature:sha256"
1036026,http://activeyour-page.com/meta-community-standard,1,"subject: CN=activeyour-page.com 
issuer: C=US,O=DigiCert Inc,OU=www.digicert.com,CN=Encryption Everywhere DV TLS CA - G2 
key: key:_RSAPublicKey(2048) 
signature: sha256 
vaildate: 364 
san: activeyour-page.com 
key:key:_RSAPublicKey(2048) 
signature:sha256"
1036029,http://192.227.138.203/,1,"subject: CN=steamcommunity.com.cn 
issuer: C=US,O=Let's Encrypt,CN=R10 
key: key:_RSAPublicKey(2048) 
signature: sha256 
vaildate: 89 
san: steamcommunity.com.cn 
key:key:_RSAPublicKey(2048) 
signature:sha256"
1036069,https://www.eksio.fr/landbank/phonenumber,1,"subject: CN=eksio.fr 
issuer: C=FR,O=Gandi SAS,CN=GandiCert 
key: key:_RSAPublicKey(2048) 
signature: sha256 
vaildate: 364 
san: eksio.fr,www.eksio.fr 
key:key:_RSAPublicKey(2048) 
signature:sha256"
1036191,https://ekwa-clientbackup.info/assets/A45dn/mhbhomepage/,1,"subject: CN=ekwa-clientbackup.info 
issuer: C=US,O=Let's Encrypt,CN=R11 
key: key:_RSAPublicKey(2048) 
signature: sha256 
vaildate: 89 
san: *.ekwa-clientbackup.info,ekwa-clientbackup.info 
key:key:_RSAPublicKey(2048) 
signature:sha256"
1036199,http://www.kanny.vn/wordpress/wp-content/particuliers/aces/particulier/loginform3ad6.php,1,"subject: CN=kanny.com.vn 
issuer: C=US,O=Let's Encrypt,CN=R10 
key: key:_RSAPublicKey(4096) 
signature: sha256 
vaildate: 89 
san: kanny.com.vn,kanny.vn,www.kanny.com.vn,www.kanny.vn 
key:key:_RSAPublicKey(4096) 
signature:sha256"
1036202,https://finaltouchmedia.ca/it.html,1,"subject: CN=mail.finaltouchmedia.ca 
issuer: C=US,O=Let's Encrypt,CN=R11 
key: key:_RSAPublicKey(2048) 
signature: sha256 
vaildate: 89 
san: cpanel.finaltouchmedia.ca,finaltouchmedia.ca,mail.finaltouchmedia.ca,webdisk.finaltouchmedia.ca,www.finaltouchmedia.ca 
key:key:_RSAPublicKey(2048) 
signature:sha256"
1036203,https://www.handipadel.com/wp-includes/js/jquery/uii/jss/img/secured/fold/crypt/index.php?email=,1,"subject: CN=www.padelachat.com 
issuer: C=US,O=Let's Encrypt,CN=R10 
key: key:_RSAPublicKey(2048) 
signature: sha256 
vaildate: 89 
san: diskdr.fr,france-padel-pro.fr,francepadel.com,gotopadel.com,handipadel.com,padel-shop.fr,padelachat.com,www.diskdr.fr,www.france-padel-pro.fr,www.francepadel.com,www.gotopadel.com,www.handipadel.com,www.padel-shop.fr,www.padelachat.com 
key:key:_RSAPublicKey(2048) 
signature:sha256"
1036231,https://thewelcomeproject.co.uk/wp-admin/check.html,1,"subject: CN=www.thewelcomeproject.co.uk 
issuer: C=GB,ST=Greater Manchester,L=Salford,O=Sectigo Limited,CN=Sectigo RSA Domain Validation Secure Server CA 
key: key:_RSAPublicKey(2048) 
signature: sha256 
vaildate: 365 
san: www.thewelcomeproject.co.uk,thewelcomeproject.co.uk 
key:key:_RSAPublicKey(2048) 
signature:sha256"
1036269,https://uhaulpointofsale.com,1,"subject: CN=uhaulpointofsale.com 
issuer: C=US,ST=Arizona,L=Scottsdale,O=GoDaddy.com\, Inc.,OU=http://certs.godaddy.com/repository/,CN=Go Daddy Secure Certificate Authority - G2 
key: key:_RSAPublicKey(2048) 
signature: sha256 
vaildate: 365 
san: uhaulpointofsale.com,www.uhaulpointofsale.com 
key:key:_RSAPublicKey(2048) 
signature:sha256"
1036293,http://telegream-vc.com/,1,"subject: CN=telegream-vc.com 
issuer: C=US,O=Google Trust Services,CN=WE1 
key: key:_EllipticCurvePublicKey(256) 
signature: sha256 
vaildate: 90 
san: telegream-vc.com,*.telegream-vc.com 
key:key:_EllipticCurvePublicKey(256) 
signature:sha256"
1036325,https://octamd.com,1,"subject: CN=mail.octamd.com 
issuer: C=US,O=Let's Encrypt,CN=R10 
key: key:_RSAPublicKey(2048) 
signature: sha256 
vaildate: 89 
san: mail.octamd.com,octamd.com,www.octamd.com 
key:key:_RSAPublicKey(2048) 
signature:sha256"
1036340,https://ergoterapiacaribu.ch,1,"subject: CN=ergoterapiacaribu.ch 
issuer: C=US,O=Let's Encrypt,CN=R11 
key: key:_RSAPublicKey(2048) 
signature: sha256 
vaildate: 89 
san: ergoterapiacaribu.ch,www.ergoterapiacaribu.ch 
key:key:_RSAPublicKey(2048) 
signature:sha256"
1036430,https://rxinfocard.com/configure/tLSIkjo,1,"subject: CN=rxinfocard.com 
issuer: C=US,O=Let's Encrypt,CN=R11 
key: key:_RSAPublicKey(2048) 
signature: sha256 
vaildate: 89 
san: *.rxinfocard.com,rxinfocard.com 
key:key:_RSAPublicKey(2048) 
signature:sha256"
1036435,https://riversweeps.org/,1,"subject: CN=riversweeps.org 
issuer: C=US,O=Let's Encrypt,CN=R11 
key: key:_RSAPublicKey(2048) 
signature: sha256 
vaildate: 89 
san: riversweeps.org 
key:key:_RSAPublicKey(2048) 
signature:sha256"
1036440,https://dentaus.com/verifying_email/bapi/composite/v1/private/message/view_bEt=eyJhbGciOiJIUzI1NiJ9.eyJjdCI6ImEiLCJiIjoiMTAwNDU1MDAyOCIsInIiOiJodHRwczovL2FwcC5iaW5hbmNlLmNvbS9lbi9teS9zZXR0aW5ncy9wcm9maWxlP19kcD1MM2RsWW5acFpYY3ZkMlZpZG1sbGR6OTBlWEJsUFdSb/FptRjFiSFFtYm1WbFpFeHZaMmx1UFdaaGJITmxKblZ5YkQxaFNGSXdZMGhOTmt4NU9UTmtNMk4xV1cxc2RWbFhOV3BhVXpWcVlqSXdkbHBYTkhaaVdHdDJZekpXTUdSSGJIVmFNM/index.html,1,"subject: CN=floridafrontiergardens.com 
issuer: C=US,ST=Arizona,L=Scottsdale,O=GoDaddy.com\, Inc.,OU=http://certs.godaddy.com/repository/,CN=Go Daddy Secure Certificate Authority - G2 
key: key:_RSAPublicKey(2048) 
signature: sha256 
vaildate: 365 
san: floridafrontiergardens.com,dentaus.com,www.keyone.ltd 
key:key:_RSAPublicKey(2048) 
signature:sha256"
1036447,https://rangiistudio.com/oa,1,"subject: CN=rangiistudio.com 
issuer: C=GB,ST=Greater Manchester,L=Salford,O=Sectigo Limited,CN=Sectigo RSA Domain Validation Secure Server CA 
key: key:_RSAPublicKey(2048) 
signature: sha256 
vaildate: 367 
san: rangiistudio.com,www.rangiistudio.com 
key:key:_RSAPublicKey(2048) 
signature:sha256"
1036451,https://batiandgo.server-prod.com/-/register/,1,"subject: CN=batiandgo.server-prod.com 
issuer: C=US,O=Let's Encrypt,CN=R10 
key: key:_RSAPublicKey(2048) 
signature: sha256 
vaildate: 89 
san: batiandgo.server-prod.com,www.batiandgo.server-prod.com 
key:key:_RSAPublicKey(2048) 
signature:sha256"
1036458,https://confirmationportal.com/cde2feda-a864-42b3-839c-7a2fa5508400/a/0c6ea613-19e3-408d-b644-ef80407a16a5/ccp?lang=it-IT&lid=c338ad20-3c5d-4297-92a2-7573c6ba6cbd,1,"subject: CN=confirmationportal.com 
issuer: C=US,O=Amazon,CN=Amazon RSA 2048 M03 
key: key:_RSAPublicKey(2048) 
signature: sha256 
vaildate: 394 
san: confirmationportal.com 
key:key:_RSAPublicKey(2048) 
signature:sha256"
1036558,https://aktuaclisien.com/moxtahil/,1,"subject: CN=aktuaclisien.com 
issuer: C=US,ST=Arizona,L=Scottsdale,O=GoDaddy.com\, Inc.,OU=http://certs.godaddy.com/repository/,CN=Go Daddy Secure Certificate Authority - G2 
key: key:_RSAPublicKey(2048) 
signature: sha256 
vaildate: 365 
san: aktuaclisien.com 
key:key:_RSAPublicKey(2048) 
signature:sha256"
1036559,https://everdrywaterproofinggrandrapids.com/anti.php,1,"subject: CN=www.yachtworlds.com 
issuer: C=US,ST=Arizona,L=Scottsdale,O=GoDaddy.com\, Inc.,OU=http://certs.godaddy.com/repository/,CN=Go Daddy Secure Certificate Authority - G2 
key: key:_RSAPublicKey(2048) 
signature: sha256 
vaildate: 365 
san: www.yachtworlds.com,everdrywaterproofinggrandrapids.com,www.figmatoflutter.ai 
key:key:_RSAPublicKey(2048) 
signature:sha256"
1036564,https://mi-scotlabank.com,1,"subject: CN=mi-scotlabank.com 
issuer: C=US,O=Let's Encrypt,CN=E6 
key: key:_EllipticCurvePublicKey(256) 
signature: sha384 
vaildate: 89 
san: *.mi-scotlabank.com,mi-scotlabank.com 
key:key:_EllipticCurvePublicKey(256) 
signature:sha384"
1036571,https://hemenhallediyoruz.net/,1,"subject: CN=hemenhallediyoruz.net 
issuer: C=US,ST=Arizona,L=Scottsdale,O=GoDaddy.com\, Inc.,OU=http://certs.godaddy.com/repository/,CN=Go Daddy Secure Certificate Authority - G2 
key: key:_RSAPublicKey(2048) 
signature: sha256 
vaildate: 365 
san: hemenhallediyoruz.net 
key:key:_RSAPublicKey(2048) 
signature:sha256"
1036634,https://cigibud.com/readme.html,1,"subject: CN=nanoclean.store 
issuer: C=US,O=Let's Encrypt,CN=R11 
key: key:_RSAPublicKey(2048) 
signature: sha256 
vaildate: 89 
san: *.nanoclean.store,cigibud.com,nanoclean.store,www.cigibud.com,www.cigibud.nanoclean.store 
key:key:_RSAPublicKey(2048) 
signature:sha256"
1036653,https://bridge.testnet8.waterfall.network/,1,"subject: CN=bridge.testnet8.waterfall.network 
issuer: C=US,O=Let's Encrypt,CN=E6 
key: key:_EllipticCurvePublicKey(256) 
signature: sha384 
vaildate: 89 
san: bridge.testnet8.waterfall.network,dashboard-wallet.testnet8.waterfall.network,explorer.testnet8.waterfall.network,faucet.testnet8.waterfall.network,remix.testnet8.waterfall.network,rpc.testnet8.waterfall.network,server-wallet.testnet8.waterfall.network,stats.testnet8.waterfall.network,wallet.testnet8.waterfall.network,workers.testnet8.waterfall.network 
key:key:_EllipticCurvePublicKey(256) 
signature:sha384"
1036660,https://tapk.it/atttt,1,"subject: CN=smarttrainschedule.app 
issuer: C=US,O=Google Trust Services,CN=WR3 
key: key:_RSAPublicKey(2048) 
signature: sha256 
vaildate: 90 
san: smarttrainschedule.app,link.days.rocks,boliviapetsupply.com,www.palladium-salsa.de,share.schlagerplanetradio.com,monitor-beta.aliadosgoo.com,chordace.com,chileseguimiento.com,entireacademy.com,uraharu.me,almaviva.bepass.com.br,autonomos.freeme.es,globalstar.idtsatelital.mx,api.ejuexp.stream,dinosaurdino.com,www.sarkarmedical.in,centrogineco.com,kiosk.boldpurple.com,heridas.biobarica.com,cecile-ferrier.com,francescomastrocinque.com,api.boatbomber.com,www.shtm-dv.site,www.corgidev.com,www.faisalpratamaputra.com,accounts.fhsis.org,criticaljoe.com,riannebouwer.com,refarm-dss.com,www.andyschlebecker.com,americaoffbalance.com,links.g3stiona.com,idolypride-lottery.com,archtan.io,app.development.sam.kronos-staging.net,fastrakgps.com,admissaodigital.brf.com,gabaregulatory.com,mistotalbody.bangkokhospital.com,ultra-pricing.com,simplehiittimer.com,www.jonasstjerne.dk,fn.gocariq.com,dev-links.seasy.at,creativewebworkshop.kr,link.temp-dev.tirelas.system3060.com,admin.vtsbharath.org,www.theballantakeaway.com.au,dtwconference.myconferenceapp.com,investorsurvey.pwc.com,voiceapp-lab.com,www.allencoombs.co.uk,organichoneyhouse.com,leveon.ava-systems.com,www.ricsarabia.dev,www.maginstudios.com,www.requestbox.app,www.lymphaticstudio.com,maristcamps.com,peru.flutterconflatam.dev,tutorial.sicaleg.com,zenlotusnosh.com,thewritersroom.writerduet.studio,www.robbinsfinancial.co.uk,epkdev.recordunion.com,ketor.rjmgdev.com,go-beta.touchplan.io,app-createsd-dev.stailer.jp,www.icdsite.org,dtas.diatechambiental.com.br,nbn.wewonder.com.au,www.sureshwheels.com,smartintro.hr,demo.ielts.cambri.ai,myexpense.anmlumo.com,k2randy.tallyfor.com,athlete.orreco.com,heartintune.io,playcart.in,belem.fi,www.fjgeriksson.se,alpha.codevital.ai,www.nrg.fyi,prod.tractivity.se,www.baumann.codes,clan.bradsharp.dev,brunaturmfcapital.demo.titanbay.com,www.saaennuste.fi,toolbox.researchout.com,tapk.it,www.app.iprofe.com.br,copy44.ru,www.artecipo.com.br,www.omega.best,b0ris.de,www.mehdigolbaz.com,book.colavo.kr,yogurtfactorybeaugrenelle.order.pulp.eu,homolog.archio.com.br,tmr-24.com 
key:key:_RSAPublicKey(2048) 
signature:sha256"
1036669,http://0bt.superpitmachinery.com/#redacted@abuse.ionos.com,1,"subject: CN=*.registrar-servers.com 
issuer: C=GB,ST=Greater Manchester,L=Salford,O=Sectigo Limited,CN=Sectigo RSA Domain Validation Secure Server CA 
key: key:_RSAPublicKey(2048) 
signature: sha256 
vaildate: 391 
san: *.registrar-servers.com,registrar-servers.com 
key:key:_RSAPublicKey(2048) 
signature:sha256"
1036670,https://www.miniaturetitans.com/dox,1,"subject: CN=miniaturetitans.com 
issuer: C=US,O=Let's Encrypt,CN=R11 
key: key:_RSAPublicKey(2048) 
signature: sha256 
vaildate: 89 
san: *.miniaturetitans.com,miniaturetitans.com 
key:key:_RSAPublicKey(2048) 
signature:sha256"
1036676,http://mybt-0-jvq6.my.asekio.com/,1,"subject: CN=my.asekio.com 
issuer: C=US,O=Let's Encrypt,CN=E6 
key: key:_EllipticCurvePublicKey(256) 
signature: sha384 
vaildate: 89 
san: *.my.asekio.com,my.asekio.com 
key:key:_EllipticCurvePublicKey(256) 
signature:sha384"
1036742,http://confirmar-viaverde.com,1,"subject: CN=confirmar-viaverde.com 
issuer: C=US,O=Google Trust Services,CN=WE1 
key: key:_EllipticCurvePublicKey(256) 
signature: sha256 
vaildate: 90 
san: confirmar-viaverde.com,*.confirmar-viaverde.com 
key:key:_EllipticCurvePublicKey(256) 
signature:sha256"
1036777,https://brawlstarsquiz.maxithings.com/,1,"subject: CN=brawlstarsquiz.maxithings.com 
issuer: C=US,O=Let's Encrypt,CN=R11 
key: key:_RSAPublicKey(2048) 
signature: sha256 
vaildate: 89 
san: brawlstarsquiz.maxithings.com 
key:key:_RSAPublicKey(2048) 
signature:sha256"
1036780,https://davefletcher.net/api/,1,"subject: CN=davefletcher.net 
issuer: C=US,ST=Arizona,L=Scottsdale,O=GoDaddy.com\, Inc.,OU=http://certs.godaddy.com/repository/,CN=Go Daddy Secure Certificate Authority - G2 
key: key:_RSAPublicKey(2048) 
signature: sha256 
vaildate: 365 
san: davefletcher.net 
key:key:_RSAPublicKey(2048) 
signature:sha256"
1036781,https://nwlwp.web2market.biz/wp-content/,1,"subject: CN=nwlwp.web2market.biz 
issuer: C=US,O=Let's Encrypt,CN=R11 
key: key:_RSAPublicKey(2048) 
signature: sha256 
vaildate: 89 
san: nwlwp.web2market.biz 
key:key:_RSAPublicKey(2048) 
signature:sha256"
1036782,http://cxis.cubexpressphilippines.com/ric02.html,1,"subject: CN=cxis.cubexpressphilippines.com 
issuer: CN=cxis.cubexpressphilippines.com 
key: key:_RSAPublicKey(2048) 
signature: sha256 
vaildate: 365 
san: cxis.cubexpressphilippines.com,cxis.com,mail.cxis.com,www.cxis.com,www.cxis.cubexpressphilippines.com 
key:key:_RSAPublicKey(2048) 
signature:sha256"
1036825,https://lg-yetkiliservis.com/?aHVudGVyQHBkZi5jb20,1,"subject: CN=lg-yetkiliservis.com 
issuer: C=US,O=Let's Encrypt,CN=R11 
key: key:_RSAPublicKey(2048) 
signature: sha256 
vaildate: 89 
san: *.lg-yetkiliservis.com,lg-yetkiliservis.com 
key:key:_RSAPublicKey(2048) 
signature:sha256"
1036856,https://t9iba.app/SBB-verification/,1,"subject: CN=t9iba.app 
issuer: C=US,O=DigiCert Inc,OU=www.digicert.com,CN=Encryption Everywhere DV TLS CA - G2 
key: key:_RSAPublicKey(2048) 
signature: sha256 
vaildate: 364 
san: t9iba.app 
key:key:_RSAPublicKey(2048) 
signature:sha256"
1036881,http://support-mypage.net/meta-community-standard,1,"subject: CN=support-mypage.net 
issuer: C=US,O=DigiCert Inc,OU=www.digicert.com,CN=Encryption Everywhere DV TLS CA - G2 
key: key:_RSAPublicKey(2048) 
signature: sha256 
vaildate: 364 
san: support-mypage.net 
key:key:_RSAPublicKey(2048) 
signature:sha256"
1036889,https://oneyardproperties.com/gb/?RefNo=8159557,1,"subject: CN=www.oneyardproperties.com 
issuer: C=US,O=Let's Encrypt,CN=R10 
key: key:_RSAPublicKey(2048) 
signature: sha256 
vaildate: 89 
san: cpanel.oneyardproperties.com,mail.oneyardproperties.com,oneyardproperties.com,webdisk.oneyardproperties.com,www.oneyardproperties.com 
key:key:_RSAPublicKey(2048) 
signature:sha256"
1036896,https://mercereales.com.mx/indexx.php,1,"subject: CN=*.mercereales.com.mx 
issuer: C=US,O=Let's Encrypt,CN=E5 
key: key:_EllipticCurvePublicKey(384) 
signature: sha384 
vaildate: 89 
san: *.mercereales.com.mx,mercereales.com.mx 
key:key:_EllipticCurvePublicKey(384) 
signature:sha384"
1036918,https://development.katipoaudio.com/wp-includes/js/tinymce/m/deschamp/,1,"subject: CN=*.katipoaudio.com 
issuer: C=US,O=Let's Encrypt,CN=R10 
key: key:_RSAPublicKey(2048) 
signature: sha256 
vaildate: 89 
san: *.katipoaudio.com,www.development.katipoaudio.com 
key:key:_RSAPublicKey(2048) 
signature:sha256"
1036925,https://app.biceps-bio.de/YUAKQ,1,"subject: CN=app.biceps-bio.de 
issuer: C=US,O=Let's Encrypt,CN=R11 
key: key:_RSAPublicKey(4096) 
signature: sha256 
vaildate: 89 
san: app.biceps-bio.de,www.app.biceps-bio.de 
key:key:_RSAPublicKey(4096) 
signature:sha256"
1036987,https://miohide.in/mnmk/Docu/,1,"subject: CN=miohide.in 
issuer: C=US,O=Let's Encrypt,CN=R10 
key: key:_RSAPublicKey(2048) 
signature: sha256 
vaildate: 89 
san: *.miohide.in,miohide.in 
key:key:_RSAPublicKey(2048) 
signature:sha256"
1037014,https://m.meta-accessibility.io.vn/,1,"subject: CN=m.meta-accessibility.io.vn 
issuer: C=US,O=Let's Encrypt,CN=R10 
key: key:_RSAPublicKey(2048) 
signature: sha256 
vaildate: 89 
san: help-center-56789.io.vn,m.meta-accessibility.io.vn,mail.help-center-56789.io.vn,mail.meta-accessibility.io.vn,meta-accessibility.io.vn,www.help-center-56789.io.vn,www.m.meta-accessibility.io.vn,www.meta-accessibility.io.vn 
key:key:_RSAPublicKey(2048) 
signature:sha256"
1037020,https://bandobyentre.shop/#/cavmwebbactouch/common/index,1,"subject: CN=bandobyentre.shop 
issuer: C=US,O=Google Trust Services,CN=WE1 
key: key:_EllipticCurvePublicKey(256) 
signature: sha256 
vaildate: 90 
san: bandobyentre.shop,*.bandobyentre.shop 
key:key:_EllipticCurvePublicKey(256) 
signature:sha256"
1037138,https://sketchco.com.sa/wp-admin/includes/june/webmail-jp/,1,"subject: CN=*.sketchco.com.sa 
issuer: C=US,O=Let's Encrypt,CN=R10 
key: key:_RSAPublicKey(2048) 
signature: sha256 
vaildate: 89 
san: *.sketchco.com.sa,sketchco.com.sa 
key:key:_RSAPublicKey(2048) 
signature:sha256"
1037152,https://inv.ultimatecomp.com.sg/,1,"subject: CN=*.inv.ultimatecomp.com.sg 
issuer: C=US,O=Let's Encrypt,CN=R11 
key: key:_RSAPublicKey(2048) 
signature: sha256 
vaildate: 89 
san: *.inv.ultimatecomp.com.sg,*.ultimatecomp.com.sg,ultimatecomp.com.sg 
key:key:_RSAPublicKey(2048) 
signature:sha256"
1037167,https://8r3wkeprke.beefreedesign.com/M6V5,1,"subject: CN=*.beefreedesign.com 
issuer: C=US,O=Amazon,CN=Amazon RSA 2048 M03 
key: key:_RSAPublicKey(2048) 
signature: sha256 
vaildate: 394 
san: *.beefreedesign.com,*.contentdesigns.io,*.beefree.space,*.preview-contentdesigns.io,*.preview-beefree.space,*.preview-beefreecontent.click,*.beefreecontent.com,*.preview-beefreecontent.com,*.preview-beefreedesign.com 
key:key:_RSAPublicKey(2048) 
signature:sha256"
1037233,http://ecofinepaintingsf.com/set/atts/att-detail-Adjust/?$web_only=true,1,"subject: CN=rldproperties.com 
issuer: C=US,ST=Arizona,L=Scottsdale,O=GoDaddy.com\, Inc.,OU=http://certs.godaddy.com/repository/,CN=Go Daddy Secure Certificate Authority - G2 
key: key:_RSAPublicKey(2048) 
signature: sha256 
vaildate: 365 
san: ecofinepaintingsf.com,rldproperties.com 
key:key:_RSAPublicKey(2048) 
signature:sha256"
1037287,https://helpinghandsadvocacy.org/,1,"subject: CN=helpinghandsadvocacy.org 
issuer: C=US,ST=Arizona,L=Scottsdale,O=GoDaddy.com\, Inc.,OU=http://certs.godaddy.com/repository/,CN=Go Daddy Secure Certificate Authority - G2 
key: key:_RSAPublicKey(2048) 
signature: sha256 
vaildate: 365 
san: www.helpinghandsadvocacy.org,helpinghandsadvocacy.org 
key:key:_RSAPublicKey(2048) 
signature:sha256"
1037290,http://ujimasters.com,1,"subject: CN=ujimasters.com 
issuer: C=GB,ST=Greater Manchester,L=Salford,O=Sectigo Limited,CN=Sectigo RSA Domain Validation Secure Server CA 
key: key:_RSAPublicKey(2048) 
signature: sha256 
vaildate: 396 
san: ujimasters.com,www.ujimasters.com 
key:key:_RSAPublicKey(2048) 
signature:sha256"
1037305,https://leasing-pko.pl/,1,"subject: CN=leasing-pko.pl 
issuer: C=US,O=Google Trust Services,CN=WE1 
key: key:_EllipticCurvePublicKey(256) 
signature: sha256 
vaildate: 90 
san: leasing-pko.pl,*.leasing-pko.pl 
key:key:_EllipticCurvePublicKey(256) 
signature:sha256"
1037306,https://bank-pko.pl/,1,"subject: CN=bank-pko.pl 
issuer: C=US,O=Google Trust Services,CN=WE1 
key: key:_EllipticCurvePublicKey(256) 
signature: sha256 
vaildate: 90 
san: bank-pko.pl,*.bank-pko.pl 
key:key:_EllipticCurvePublicKey(256) 
signature:sha256"
1037311,https://rakutek.com/,1,"subject: CN=rakutek.com 
issuer: C=US,ST=Arizona,L=Scottsdale,O=GoDaddy.com\, Inc.,OU=http://certs.godaddy.com/repository/,CN=Go Daddy Secure Certificate Authority - G2 
key: key:_RSAPublicKey(2048) 
signature: sha256 
vaildate: 365 
san: rakutek.com 
key:key:_RSAPublicKey(2048) 
signature:sha256"
1037322,https://consoprixtel.com/tracking/fV5EjH/msg.php?id=77855291,1,"subject: CN=consoprixtel.com 
issuer: C=US,ST=Arizona,L=Scottsdale,O=GoDaddy.com\, Inc.,OU=http://certs.godaddy.com/repository/,CN=Go Daddy Secure Certificate Authority - G2 
key: key:_RSAPublicKey(2048) 
signature: sha256 
vaildate: 365 
san: consoprixtel.com 
key:key:_RSAPublicKey(2048) 
signature:sha256"
